subject,filename,yaw,pitch,label
0001,0001_2m_15P_-10V_-10H.jpg,-2.126130590671848,-15.899783011005855,1
0001,0001_2m_15P_-10V_-15H.jpg,-1.7268964400721512,-16.82595758810708,0
0001,0001_2m_15P_-10V_-5H.jpg,-1.718337988948682,-15.915545683234628,1
0001,0001_2m_15P_-10V_0H.jpg,-1.7308166284993027,-14.815336854557131,1
0001,0001_2m_15P_-10V_10H.jpg,-1.9010554790697383,-14.40603357799391,1
0001,0001_2m_15P_-10V_15H.jpg,-1.8606305951339406,-15.671393376701026,0
0001,0001_2m_15P_-10V_5H.jpg,-2.036884094442705,-15.418141347217928,1
0001,0001_2m_15P_0V_-10H.jpg,-2.102886294859966,-16.676398729161523,1
0001,0001_2m_15P_0V_-15H.jpg,-2.2773872932988493,-15.584361775238117,0
0001,0001_2m_15P_0V_-5H.jpg,-1.9056364883036085,-15.027467019697204,1
0001,0001_2m_15P_0V_0H.jpg,-2.415977114736557,-14.949465400727236,1
0001,0001_2m_15P_0V_10H.jpg,-2.120126697629543,-15.60664207876881,1
0001,0001_2m_15P_0V_15H.jpg,-2.175155317624294,-15.951149709875294,0
0001,0001_2m_15P_0V_5H.jpg,-2.1788651064589484,-14.345097465927328,1
0001,0001_2m_15P_10V_-10H.jpg,-2.473944108171971,-16.308953022054993,1
0001,0001_2m_15P_10V_-15H.jpg,-2.175185488743184,-16.404846181589278,0
0001,0001_2m_15P_10V_-5H.jpg,-2.5863500997979068,-16.42519017466141,1
0001,0001_2m_15P_10V_0H.jpg,-2.423154052450078,-15.68795232833887,1
0001,0001_2m_15P_10V_10H.jpg,-2.150899431346561,-15.802425968988883,1
0001,0001_2m_15P_10V_15H.jpg,-1.3415830286910573,-19.09249364405673,0
0001,0001_2m_15P_10V_5H.jpg,-2.476416613948898,-15.089719069479003,1
0001,0001_2m_30P_-10V_-10H.jpg,178.6520637393518,-29.82127252611207,1
0001,0001_2m_30P_-10V_-15H.jpg,177.73801060456668,-30.016419710850197,0
0001,0001_2m_30P_-10V_-5H.jpg,177.79805114171117,-29.944915866633554,1
0001,0001_2m_30P_-10V_0H.jpg,177.6637657770093,-30.52848480294643,1
0001,0001_2m_30P_-10V_10H.jpg,177.92314927560764,-30.36578027444729,1
0001,0001_2m_30P_-10V_15H.jpg,178.14389105613617,-27.94741824588891,0
0001,0001_2m_30P_-10V_5H.jpg,177.98034278917856,-30.339318916640543,1
0001,0001_2m_30P_0V_-10H.jpg,178.26658656935984,-29.99556107225643,1
0001,0001_2m_30P_0V_-15H.jpg,178.1493791117799,-29.991024712327924,0
0001,0001_2m_30P_0V_-5H.jpg,177.6414478819226,-30.288068191675464,1
0001,0001_2m_30P_0V_0H.jpg,178.62940366263314,-30.792770304790995,1
0001,0001_2m_30P_0V_10H.jpg,177.6108526751486,-29.505488213617145,1
0001,0001_2m_30P_0V_15H.jpg,177.78085227890887,-29.128896400391447,0
0001,0001_2m_30P_0V_5H.jpg,177.86062718109255,-29.557690774569725,1
0001,0001_2m_30P_10V_-10H.jpg,179.20070217870534,-31.198739208712325,1
0001,0001_2m_30P_10V_-15H.jpg,178.9913810664226,-29.731994387531184,0
0001,0001_2m_30P_10V_-5H.jpg,178.10396427831972,-31.985373883416905,1
0001,0001_2m_30P_10V_0H.jpg,178.84117638892775,-32.26772010898742,1
0001,0001_2m_30P_10V_10H.jpg,178.40512240303946,-32.167994482691284,1
0001,0001_2m_30P_10V_15H.jpg,178.71500724275108,-32.36036027250065,0
0001,0001_2m_30P_10V_5H.jpg,178.7332389035809,-31.815788525871696,1
0002,0002_2m_-15P_-10V_-10H.jpg,-2.6667023934049223,22.98176146689732,1
0002,0002_2m_-15P_-10V_-15H.jpg,-2.6313838294040557,22.347503027672477,0
0002,0002_2m_-15P_-10V_-5H.jpg,-2.634722041421271,22.61041200578945,1
0002,0002_2m_-15P_-10V_0H.jpg,-2.9942789368516,21.63284313016947,1
0002,0002_2m_-15P_-10V_10H.jpg,-2.5569143237480234,22.779040537102794,1
0002,0002_2m_-15P_-10V_15H.jpg,-2.6401578680170235,23.094872930641642,0
0002,0002_2m_-15P_-10V_5H.jpg,-2.5450778675933976,23.360125452971097,1
0002,0002_2m_-15P_0V_-10H.jpg,-3.4507208389646196,21.953719093919638,1
0002,0002_2m_-15P_0V_-15H.jpg,-3.373081295027292,22.632918411111078,0
0002,0002_2m_-15P_0V_-5H.jpg,-3.05866294099729,22.387037859913736,1
0002,0002_2m_-15P_0V_0H.jpg,-1.901689703452331,24.439034218708905,1
0002,0002_2m_-15P_0V_10H.jpg,-2.7904901391797248,23.045243113333417,1
0002,0002_2m_-15P_0V_15H.jpg,-2.906555075571115,22.879246727947613,0
0002,0002_2m_-15P_0V_5H.jpg,-2.3922665569346595,23.990886307979025,1
0002,0002_2m_-15P_10V_-10H.jpg,-2.919282049715778,22.93362212685162,1
0002,0002_2m_-15P_10V_-15H.jpg,-2.682882975219204,23.027222591782806,0
0002,0002_2m_-15P_10V_-5H.jpg,-2.6181241069526724,23.786653835815386,1
0002,0002_2m_-15P_10V_0H.jpg,-2.2828649412840245,23.728762056773363,1
0002,0002_2m_-15P_10V_10H.jpg,-2.4217401843047885,23.835208802517705,1
0002,0002_2m_-15P_10V_15H.jpg,-2.495600764603318,23.098627655457744,0
0002,0002_2m_-15P_10V_5H.jpg,-2.3234629722864426,23.933461690200275,1
0002,0002_2m_-30P_-10V_-10H.jpg,175.46455860666228,36.516071329503184,1
0002,0002_2m_-30P_-10V_-15H.jpg,174.67855725285443,36.660098836566696,0
0002,0002_2m_-30P_-10V_-5H.jpg,175.80563890634446,37.31601490616444,1
0002,0002_2m_-30P_-10V_0H.jpg,175.75192038725413,37.3859447523156,1
0002,0002_2m_-30P_-10V_10H.jpg,174.07852606255744,38.04847161897038,1
0002,0002_2m_-30P_-10V_15H.jpg,175.53994354629202,37.662916371839685,0
0002,0002_2m_-30P_-10V_5H.jpg,174.62716914908154,37.00923713737475,1
0002,0002_2m_-30P_0V_-10H.jpg,175.61873078905643,37.20209529035455,1
0002,0002_2m_-30P_0V_-15H.jpg,174.4874832097362,36.71978802303259,0
0002,0002_2m_-30P_0V_-5H.jpg,175.04288501321577,37.65644178201914,1
0002,0002_2m_-30P_0V_0H.jpg,174.22334606433742,37.260584453005514,1
0002,0002_2m_-30P_0V_10H.jpg,175.64986657755293,38.233778656531,1
0002,0002_2m_-30P_0V_15H.jpg,174.00552886702397,37.703181779807984,0
0002,0002_2m_-30P_0V_5H.jpg,175.15284788280258,38.21664286636016,1
0002,0002_2m_-30P_10V_-10H.jpg,174.3941987329519,37.17992752658942,1
0002,0002_2m_-30P_10V_-15H.jpg,174.6315729494826,38.67026697036733,0
0002,0002_2m_-30P_10V_-5H.jpg,174.53516537181267,36.40882116718993,1
0002,0002_2m_-30P_10V_0H.jpg,175.42824387769014,37.38359257789991,1
0002,0002_2m_-30P_10V_10H.jpg,176.0639527580839,36.862883976660505,1
0002,0002_2m_-30P_10V_15H.jpg,175.40165729977846,38.14166789348599,0
0002,0002_2m_-30P_10V_5H.jpg,175.49014135772345,35.801313652047845,1
0002,0002_2m_0P_-10V_-10H.jpg,-3.7404593622280435,4.13000645659055,1
0002,0002_2m_0P_-10V_-15H.jpg,-4.175538546588736,1.7590509154756484,0
0002,0002_2m_0P_-10V_-5H.jpg,-3.5507918990556266,3.6479811641293862,1
0002,0002_2m_0P_-10V_0H.jpg,-3.9314948590725862,1.8465093809761826,1
0002,0002_2m_0P_-10V_10H.jpg,-3.361853677481508,7.473557184931114,1
0002,0002_2m_0P_-10V_15H.jpg,-3.918121077467944,7.716887003589155,0
0002,0002_2m_0P_-10V_5H.jpg,-4.046172420779751,2.5566878931311052,1
0002,0002_2m_0P_0V_-10H.jpg,-3.6501493882682605,8.891878956668132,1
0002,0002_2m_0P_0V_-15H.jpg,-3.76636733523843,8.399806136951648,0
0002,0002_2m_0P_0V_-5H.jpg,-4.234176039502653,7.7604263283764165,1
0002,0002_2m_0P_0V_0H.jpg,-1.6117114406783215,5.4869362512465525,1
0002,0002_2m_0P_0V_10H.jpg,-3.698046213347279,7.264274202609812,1
0002,0002_2m_0P_0V_15H.jpg,-3.9845853409923433,8.423966794817341,0
0002,0002_2m_0P_0V_5H.jpg,-3.512833412537959,7.950062730112227,1
0002,0002_2m_0P_10V_-10H.jpg,-4.082946306962421,8.162178681612467,1
0002,0002_2m_0P_10V_-15H.jpg,-4.1057506028186905,9.590659253561254,0
0002,0002_2m_0P_10V_-5H.jpg,-3.9962145218317535,8.263244446513447,1
0002,0002_2m_0P_10V_0H.jpg,-4.068361414293253,6.6501013291848965,1
0002,0002_2m_0P_10V_10H.jpg,-4.424118331773594,7.401750644185508,1
0002,0002_2m_0P_10V_15H.jpg,-4.152285560232769,5.49408785826265,0
0002,0002_2m_0P_10V_5H.jpg,-3.8138608664709204,8.568129994599202,1
0002,0002_2m_15P_-10V_-10H.jpg,-5.748767651047723,-17.280409787793367,1
0002,0002_2m_15P_-10V_-15H.jpg,-6.3193981565099415,-19.786571034502366,0
0002,0002_2m_15P_-10V_-5H.jpg,-5.525507264224375,-17.334932546837727,1
0002,0002_2m_15P_-10V_0H.jpg,-5.3853363734718815,-18.357429905585068,1
0002,0002_2m_15P_-10V_10H.jpg,-5.304883601201995,-18.325404723192698,1
0002,0002_2m_15P_-10V_15H.jpg,-5.313791392505831,-17.692894762713248,0
0002,0002_2m_15P_-10V_5H.jpg,-5.232047158865216,-18.810149661204044,1
0002,0002_2m_15P_0V_-10H.jpg,-5.870149938369238,-19.41511284199142,1
0002,0002_2m_15P_0V_-15H.jpg,-5.551966035543814,-20.287181043577853,0
0002,0002_2m_15P_0V_-5H.jpg,-5.713645133528504,-19.566941340654612,1
0002,0002_2m_15P_0V_0H.jpg,-5.589785160181315,-20.197351086256283,1
0002,0002_2m_15P_0V_10H.jpg,-5.870893746957453,-17.072457561691117,1
0002,0002_2m_15P_0V_15H.jpg,-5.511940058845346,-19.550402183393366,0
0002,0002_2m_15P_0V_5H.jpg,-6.033791983520645,-17.26248262339206,1
0002,0002_2m_15P_10V_-10H.jpg,-6.116139485726541,-21.024554259177865,1
0002,0002_2m_15P_10V_-15H.jpg,-6.560532814629927,-20.409153193343954,0
0002,0002_2m_15P_10V_-5H.jpg,-6.089397489687894,-21.79496370826846,1
0002,0002_2m_15P_10V_0H.jpg,-6.44486940226394,-20.590469210215044,1
0002,0002_2m_15P_10V_10H.jpg,-6.626611869578255,-19.544407243302512,1
0002,0002_2m_15P_10V_15H.jpg,-5.49547772002679,-20.634472755776255,0
0002,0002_2m_15P_10V_5H.jpg,-6.426088917820226,-19.02291739922901,1
0002,0002_2m_30P_-10V_-10H.jpg,175.66026982663354,-33.3425732064026,1
0002,0002_2m_30P_-10V_-15H.jpg,175.0412620196386,-33.02739331296486,0
0002,0002_2m_30P_-10V_-5H.jpg,175.22508927005754,-32.53227644063415,1
0002,0002_2m_30P_-10V_0H.jpg,175.21827244992184,-32.61014398784453,1
0002,0002_2m_30P_-10V_10H.jpg,176.13356601608697,-32.43849109533551,1
0002,0002_2m_30P_-10V_15H.jpg,175.99686826359783,-33.373618177769515,0
0002,0002_2m_30P_-10V_5H.jpg,175.86961152869742,-32.311374796562596,1
0002,0002_2m_30P_0V_-10H.jpg,175.05497186101763,-34.077427092981225,1
0002,0002_2m_30P_0V_-15H.jpg,175.01438178884848,-34.184398334947055,0
0002,0002_2m_30P_0V_-5H.jpg,175.2753327687063,-34.704625949247664,1
0002,0002_2m_30P_0V_0H.jpg,174.882546306595,-33.180608196065066,1
0002,0002_2m_30P_0V_10H.jpg,175.75951364560342,-34.25379992100408,1
0002,0002_2m_30P_0V_15H.jpg,175.05740954516642,-33.482968248139265,0
0002,0002_2m_30P_0V_5H.jpg,175.10365199305002,-33.740460588781126,1
0002,0002_2m_30P_10V_-10H.jpg,174.90567962442915,-35.92263655435789,1
0002,0002_2m_30P_10V_-15H.jpg,174.43240652740454,-35.07184962514897,0
0002,0002_2m_30P_10V_-5H.jpg,174.5776756707911,-34.80869661460255,1
0002,0002_2m_30P_10V_0H.jpg,174.3957428731377,-34.848097528680576,1
0002,0002_2m_30P_10V_10H.jpg,174.67013581258144,-33.902992569283064,1
0002,0002_2m_30P_10V_15H.jpg,175.19296088746574,-35.11677997946014,0
0002,0002_2m_30P_10V_5H.jpg,174.57607866674346,-33.99222597957762,1
0003,0003_2m_-15P_-10V_-10H.jpg,0.6176887199552804,15.407270642401237,1
0003,0003_2m_-15P_-10V_-15H.jpg,-0.21121334269757547,17.541191655571403,0
0003,0003_2m_-15P_-10V_-5H.jpg,0.5281780726149784,16.64892541035034,1
0003,0003_2m_-15P_-10V_0H.jpg,0.6233598005978324,16.91802695332545,1
0003,0003_2m_-15P_-10V_10H.jpg,-0.6615313734458095,19.093382087351117,1
0003,0003_2m_-15P_-10V_15H.jpg,0.8150230291130085,18.442854650891533,0
0003,0003_2m_-15P_-10V_5H.jpg,0.006979588460600084,18.34910826087017,1
0003,0003_2m_-15P_0V_-10H.jpg,1.1229423779522676,16.527080321051344,1
0003,0003_2m_-15P_0V_-15H.jpg,0.4882414188860657,18.838477031391275,0
0003,0003_2m_-15P_0V_-5H.jpg,1.3351914065979642,18.381336344647853,1
0003,0003_2m_-15P_0V_0H.jpg,-1.1100420487031886,17.17895902410682,1
0003,0003_2m_-15P_0V_10H.jpg,0.9357850083435558,19.597084111676832,1
0003,0003_2m_-15P_0V_15H.jpg,0.7760028517953214,18.996063058971778,0
0003,0003_2m_-15P_0V_5H.jpg,0.9886611623902032,18.90214930180625,1
0003,0003_2m_-15P_10V_-10H.jpg,1.1677250262356582,18.093660210185785,1
0003,0003_2m_-15P_10V_-15H.jpg,0.5216450036978967,17.810561611119684,0
0003,0003_2m_-15P_10V_-5H.jpg,1.2757063353831812,17.25204123952055,1
0003,0003_2m_-15P_10V_0H.jpg,0.6074242727353125,20.027437031871226,1
0003,0003_2m_-15P_10V_10H.jpg,-0.5021570988996915,22.112993700782646,1
0003,0003_2m_-15P_10V_15H.jpg,-0.40895530116040435,20.461667889628448,0
0003,0003_2m_-15P_10V_5H.jpg,0.6224914909765357,21.70364018460718,1
0003,0003_2m_-30P_-10V_-10H.jpg,4.373407828221986,23.382731745678242,1
0003,0003_2m_-30P_-10V_-15H.jpg,4.052475899937642,20.107034686139457,0
0003,0003_2m_-30P_-10V_-5H.jpg,3.9777517004621044,23.07244699800383,1
0003,0003_2m_-30P_-10V_0H.jpg,3.587547194127131,22.218801180117808,1
0003,0003_2m_-30P_-10V_10H.jpg,3.724882954878745,21.53869715533918,1
0003,0003_2m_-30P_-10V_15H.jpg,3.6760859311336227,22.52286228251259,0
0003,0003_2m_-30P_-10V_5H.jpg,4.440534339316154,22.154234271203862,1
0003,0003_2m_-30P_0V_-10H.jpg,3.8914673142839518,23.477146738556552,1
0003,0003_2m_-30P_0V_-15H.jpg,4.501057346117818,23.887748274125933,0
0003,0003_2m_-30P_0V_-5H.jpg,4.323761923209048,22.715306663040966,1
0003,0003_2m_-30P_0V_0H.jpg,1.7376750499948372,23.202325759573768,1
0003,0003_2m_-30P_0V_10H.jpg,4.7074786449158985,22.670965116666572,1
0003,0003_2m_-30P_0V_15H.jpg,3.9090524545636045,24.663430435928888,0
0003,0003_2m_-30P_0V_5H.jpg,5.283858453964376,21.898698026261705,1
0003,0003_2m_-30P_10V_-10H.jpg,3.626468279882299,26.472425955475128,1
0003,0003_2m_-30P_10V_-15H.jpg,4.16531202137601,25.002427512841617,0
0003,0003_2m_-30P_10V_-5H.jpg,3.4785457384609053,26.025489321104715,1
0003,0003_2m_-30P_10V_0H.jpg,3.226644009634662,26.035854179057544,1
0003,0003_2m_-30P_10V_10H.jpg,3.167503091174921,26.240616674657012,1
0003,0003_2m_-30P_10V_15H.jpg,2.361559999696671,26.641809780409755,0
0003,0003_2m_-30P_10V_5H.jpg,3.7360183724093385,25.053818739046985,1
0003,0003_2m_0P_-10V_-10H.jpg,4.930760463970395,-5.009284237060615,1
0003,0003_2m_0P_-10V_-15H.jpg,4.691388849446291,-5.407888523723203,0
0003,0003_2m_0P_-10V_-5H.jpg,5.267718342066452,-4.622033622176756,1
0003,0003_2m_0P_-10V_0H.jpg,5.104858717669079,-5.64137675858124,1
0003,0003_2m_0P_-10V_10H.jpg,3.949630845332768,-5.60881275073579,1
0003,0003_2m_0P_-10V_15H.jpg,4.673098231835173,-6.972517980331308,0
0003,0003_2m_0P_-10V_5H.jpg,4.779022485348529,-4.563735006388963,1
0003,0003_2m_0P_0V_-10H.jpg,4.559186154831469,-5.353885335535693,1
0003,0003_2m_0P_0V_-15H.jpg,4.21922841767774,-5.0876008554091685,0
0003,0003_2m_0P_0V_-5H.jpg,4.692385264918312,-5.638129818646998,1
0003,0003_2m_0P_0V_0H.jpg,3.4335239240784214,-7.225624436881775,1
0003,0003_2m_0P_0V_10H.jpg,4.1972326033670075,-5.822414263889217,1
0003,0003_2m_0P_0V_15H.jpg,3.026018895587252,-4.631126323828659,0
0003,0003_2m_0P_0V_5H.jpg,3.861466506986869,-7.242838496266741,1
0003,0003_2m_0P_10V_-10H.jpg,3.654054696015495,-7.5224651248318954,1
0003,0003_2m_0P_10V_-15H.jpg,3.4567683293055715,-5.2788563535971775,0
0003,0003_2m_0P_10V_-5H.jpg,4.544370938865558,-8.68493553528651,1
0003,0003_2m_0P_10V_0H.jpg,4.173040555109862,-7.3337063921398515,1
0003,0003_2m_0P_10V_10H.jpg,3.2277003379519353,-8.541228198244646,1
0003,0003_2m_0P_10V_15H.jpg,3.1129684152409633,-8.753823850653973,0
0003,0003_2m_0P_10V_5H.jpg,3.603025767849838,-8.241965845376985,1
0003,0003_2m_15P_-10V_-10H.jpg,-2.2743940947102823,-14.23076448586681,1
0003,0003_2m_15P_-10V_-15H.jpg,-2.7115430307081856,-14.418278095288207,0
0003,0003_2m_15P_-10V_-5H.jpg,-2.450483770187125,-13.624588194698472,1
0003,0003_2m_15P_-10V_0H.jpg,-1.7724961845039264,-14.851082254807386,1
0003,0003_2m_15P_-10V_10H.jpg,-1.6382358459783974,-15.236129934692467,1
0003,0003_2m_15P_-10V_15H.jpg,-2.0200260616052295,-15.656979112143372,0
0003,0003_2m_15P_-10V_5H.jpg,-2.1622347275234377,-14.201189352535007,1
0003,0003_2m_15P_0V_-10H.jpg,-2.2603765070211796,-16.1387730484953,1
0003,0003_2m_15P_0V_-15H.jpg,-1.969772787795057,-15.361013836754882,0
0003,0003_2m_15P_0V_-5H.jpg,-2.6335680378791744,-15.025390675091643,1
0003,0003_2m_15P_0V_0H.jpg,-0.43894900868885395,-22.1943191719362,1
0003,0003_2m_15P_0V_10H.jpg,-1.7999318784862226,-17.082603307316404,1
0003,0003_2m_15P_0V_15H.jpg,-1.9657137751211047,-18.35606533020841,0
0003,0003_2m_15P_0V_5H.jpg,-1.6691633419823237,-15.922425899797295,1
0003,0003_2m_15P_10V_-10H.jpg,-0.6484946303140179,-19.661581461137416,1
0003,0003_2m_15P_10V_-15H.jpg,-2.2405621128569533,-18.698440217667123,0
0003,0003_2m_15P_10V_-5H.jpg,0.010739515294690827,-21.060560251815104,1
0003,0003_2m_15P_10V_0H.jpg,-0.6774749477104361,-21.630256311619153,1
0003,0003_2m_15P_10V_10H.jpg,-0.2961611055198356,-22.154517739521904,1
0003,0003_2m_15P_10V_15H.jpg,-0.2715044339912278,-24.074371396438657,0
0003,0003_2m_15P_10V_5H.jpg,-0.6985564470702799,-22.08526496116447,1
0003,0003_2m_30P_-10V_-10H.jpg,-2.754678739953041,-23.031851515678028,1
0003,0003_2m_30P_-10V_-15H.jpg,-4.508552058624713,-29.021062235522912,0
0003,0003_2m_30P_-10V_-5H.jpg,-3.3014629611791912,-25.866025329908823,1
0003,0003_2m_30P_-10V_0H.jpg,-2.158200846910793,-26.84609305060041,1
0003,0003_2m_30P_-10V_10H.jpg,-2.222311983571036,-24.740371945191477,1
0003,0003_2m_30P_-10V_15H.jpg,-2.149430159095985,-25.73494972545313,0
0003,0003_2m_30P_-10V_5H.jpg,-1.519799482965131,-28.52831588947135,1
0003,0003_2m_30P_0V_-10H.jpg,-3.9454327073683615,-26.634763586558133,1
0003,0003_2m_30P_0V_-15H.jpg,-3.8002500961873196,-28.16703627244811,0
0003,0003_2m_30P_0V_-5H.jpg,-3.6153259727600937,-27.23180020381089,1
0003,0003_2m_30P_0V_0H.jpg,-1.9726018924580226,-29.205456567346282,1
0003,0003_2m_30P_0V_10H.jpg,-3.357398668182496,-30.59172492864107,1
0003,0003_2m_30P_0V_15H.jpg,-3.8612765619557696,-29.465321064479472,0
0003,0003_2m_30P_0V_5H.jpg,-3.4504971192028697,-29.272401601418537,1
0003,0003_2m_30P_10V_-10H.jpg,-2.728658985892636,-29.800777701578333,1
0003,0003_2m_30P_10V_-15H.jpg,-2.6815742390830533,-28.22340066415758,0
0003,0003_2m_30P_10V_-5H.jpg,-3.3087073724443488,-31.849401953334468,1
0003,0003_2m_30P_10V_0H.jpg,-1.558323161319649,-32.1431318817284,1
0003,0003_2m_30P_10V_10H.jpg,-2.0356035538442034,-32.09749029958731,1
0003,0003_2m_30P_10V_15H.jpg,-2.027126938428057,-32.45761650479076,0
0003,0003_2m_30P_10V_5H.jpg,-2.175740939516129,-32.29004138941664,1
0004,0004_2m_-15P_-10V_-10H.jpg,-0.6168350012861464,18.4694818912093,1
0004,0004_2m_-15P_-10V_-15H.jpg,-178.5514864049278,21.34095623725715,0
0004,0004_2m_-15P_-10V_-5H.jpg,0.2637400003293032,17.932618323484753,1
0004,0004_2m_-15P_-10V_0H.jpg,-0.3081310987083498,18.409176614011873,1
0004,0004_2m_-15P_-10V_10H.jpg,-0.33978684107418033,18.86355099455839,1
0004,0004_2m_-15P_-10V_15H.jpg,-0.10166674603157373,17.913755810193926,0
0004,0004_2m_-15P_-10V_5H.jpg,0.3764678872163927,18.175657735041725,1
0004,0004_2m_-15P_0V_-10H.jpg,0.2098276625509015,19.869826717571403,1
0004,0004_2m_-15P_0V_-15H.jpg,0.5684398664259958,18.027343778056416,0
0004,0004_2m_-15P_0V_-5H.jpg,0.48790420343147517,19.275465063301347,1
0004,0004_2m_-15P_0V_0H.jpg,-177.59428190586416,23.537430557334346,1
0004,0004_2m_-15P_0V_10H.jpg,0.13542655121444325,19.422531454461698,1
